# chisq H0 ombh2 omch2 tau As ns
2.576728875722884823e+03 6.847823660643338428e+01 2.238169855982219750e-02 1.171790476562994954e-01 7.929565394979146142e-02 2.191393811633017518e-09 9.723692608202422205e-01
2.576726952157711366e+03 6.847689575093276915e+01 2.238661068583232966e-02 1.171684331001143498e-01 7.902269030214682799e-02 2.191221928005656296e-09 9.723079782271010219e-01
2.577163634167205601e+03 6.848712890813105503e+01 2.238426477043259019e-02 1.171599554609250166e-01 7.914385008333478522e-02 2.189381138218535705e-09 9.722952043315699067e-01
2.577163634167205601e+03 6.848712890813105503e+01 2.238426477043259019e-02 1.171599554609250166e-01 7.914385008333478522e-02 2.189381138218535705e-09 9.722952043315699067e-01
2.577284556258277917e+03 6.848619737880819969e+01 2.238430422153127666e-02 1.171755239389003500e-01 7.920367567558174449e-02 2.189591577562669406e-09 9.722476549643233046e-01
2.576932266709516625e+03 6.848203677508809051e+01 2.238553615493152002e-02 1.171679665780314961e-01 7.811926383949921449e-02 2.188022801999262579e-09 9.722003251402481228e-01
2.576852738438944016e+03 6.849362528828470431e+01 2.239082912109555124e-02 1.171524942206830650e-01 7.810351230913133158e-02 2.186368311941564422e-09 9.721710458427020862e-01
2.576962573887451072e+03 6.849877160023713429e+01 2.239114788523691862e-02 1.171325541184171787e-01 7.801260763337858339e-02 2.185486412282699200e-09 9.721264465224793705e-01
2.576897876014875692e+03 6.849749839794939987e+01 2.239214660100962914e-02 1.171613059370106430e-01 7.766089014349074338e-02 2.185560931229326726e-09 9.721517802205491554e-01
2.576945032631550930e+03 6.850714382033199001e+01 2.239071972372668612e-02 1.171458410242142145e-01 7.764070192551306149e-02 2.185496388212926122e-09 9.721707817016824738e-01
2.576945032631550930e+03 6.850714382033199001e+01 2.239071972372668612e-02 1.171458410242142145e-01 7.764070192551306149e-02 2.185496388212926122e-09 9.721707817016824738e-01
2.576843903522519213e+03 6.849051302445965916e+01 2.238823132533969765e-02 1.171341942457405916e-01 7.732176048786039424e-02 2.183708428603518468e-09 9.722019518969231555e-01
2.576769112156505798e+03 6.848376814332924312e+01 2.238551291089520973e-02 1.171440507919281615e-01 7.733012664094866817e-02 2.183458947223911453e-09 9.722931478538793248e-01
2.577247956779619926e+03 6.847137705203699909e+01 2.238435886319734350e-02 1.171472355159183520e-01 7.727555739998411000e-02 2.180643461507529362e-09 9.723400220240209224e-01
2.577247956779619926e+03 6.847137705203699909e+01 2.238435886319734350e-02 1.171472355159183520e-01 7.727555739998411000e-02 2.180643461507529362e-09 9.723400220240209224e-01
2.576933993609774916e+03 6.845648548718433801e+01 2.238420695748707945e-02 1.171649516790756046e-01 7.676566801909265325e-02 2.182105171529593247e-09 9.723755507373579299e-01
2.576933993609774916e+03 6.845648548718433801e+01 2.238420695748707945e-02 1.171649516790756046e-01 7.676566801909265325e-02 2.182105171529593247e-09 9.723755507373579299e-01
2.577703656871685780e+03 6.847679750962259959e+01 2.238374547542624007e-02 1.171871014842199160e-01 7.716960615462496731e-02 2.179912434303951465e-09 9.722896341492761607e-01
2.578394732829905934e+03 6.849385365093796452e+01 2.238642191253408659e-02 1.171753774686949690e-01 7.729775877032672715e-02 2.179727157574776799e-09 9.722837532500950841e-01
2.578394732829905934e+03 6.849385365093796452e+01 2.238642191253408659e-02 1.171753774686949690e-01 7.729775877032672715e-02 2.179727157574776799e-09 9.722837532500950841e-01
2.578502313827344551e+03 6.849548085536999054e+01 2.238761434127194833e-02 1.172031617999631237e-01 7.750876597573279347e-02 2.180612570384706868e-09 9.723776211887462662e-01
2.577703917262550931e+03 6.849625120562002678e+01 2.238549682713806416e-02 1.172327435499316978e-01 7.745613842886024669e-02 2.181725497526496171e-09 9.724112405943398096e-01
2.577703917262550931e+03 6.849625120562002678e+01 2.238549682713806416e-02 1.172327435499316978e-01 7.745613842886024669e-02 2.181725497526496171e-09 9.724112405943398096e-01
2.577703917262550931e+03 6.849625120562002678e+01 2.238549682713806416e-02 1.172327435499316978e-01 7.745613842886024669e-02 2.181725497526496171e-09 9.724112405943398096e-01
2.576799809847566848e+03 6.848008130295154672e+01 2.238500129338041184e-02 1.171970141325656967e-01 7.756031519057295098e-02 2.184435649406484898e-09 9.722387099787536124e-01
2.577013673268825642e+03 6.848451678756073591e+01 2.238454252343228743e-02 1.172011431765798417e-01 7.757162223447043592e-02 2.183426560096519731e-09 9.722637141912118253e-01
2.577118343169985565e+03 6.849559673579587127e+01 2.238221921641096734e-02 1.172060026188343068e-01 7.782480751742235081e-02 2.184933033360911628e-09 9.721681287412219374e-01
2.577118343169985565e+03 6.849559673579587127e+01 2.238221921641096734e-02 1.172060026188343068e-01 7.782480751742235081e-02 2.184933033360911628e-09 9.721681287412219374e-01
2.577118343169985565e+03 6.849559673579587127e+01 2.238221921641096734e-02 1.172060026188343068e-01 7.782480751742235081e-02 2.184933033360911628e-09 9.721681287412219374e-01
2.577260073347483740e+03 6.850474339984633332e+01 2.238318151017432839e-02 1.172165024425864399e-01 7.783799303601873776e-02 2.184779595706300918e-09 9.722329858736532548e-01
2.577260073347483740e+03 6.850474339984633332e+01 2.238318151017432839e-02 1.172165024425864399e-01 7.783799303601873776e-02 2.184779595706300918e-09 9.722329858736532548e-01
2.577851598952971472e+03 6.851540192206201141e+01 2.238335009095073283e-02 1.172474877296796475e-01 7.847779383878487891e-02 2.187097735245241233e-09 9.721525476475791905e-01
2.577851598952971472e+03 6.851540192206201141e+01 2.238335009095073283e-02 1.172474877296796475e-01 7.847779383878487891e-02 2.187097735245241233e-09 9.721525476475791905e-01
2.578795016831891644e+03 6.851771758258425393e+01 2.238693086538027371e-02 1.172681617756883704e-01 7.838310596333646074e-02 2.185651433078972370e-09 9.720820223343293875e-01
2.578337002530552581e+03 6.851505030777998684e+01 2.238524256230272486e-02 1.172766062429708434e-01 7.821415030527090195e-02 2.185715109313087411e-09 9.720146989551698979e-01
2.578337002530552581e+03 6.851505030777998684e+01 2.238524256230272486e-02 1.172766062429708434e-01 7.821415030527090195e-02 2.185715109313087411e-09 9.720146989551698979e-01
2.577495348330085562e+03 6.852720588639945731e+01 2.238603656057112229e-02 1.172897464962362468e-01 7.757681741941373221e-02 2.185627937886054284e-09 9.720894827153960804e-01
2.577615857797376066e+03 6.852012738196269481e+01 2.238542531614009720e-02 1.173083653550600347e-01 7.765531601516084681e-02 2.185209114694049086e-09 9.721085597921483856e-01
2.578522978852520282e+03 6.849439741679609028e+01 2.238788401536777328e-02 1.173666212552142846e-01 7.803474349506391017e-02 2.185038534943945612e-09 9.720404025713876850e-01
2.577910227351647791e+03 6.849402825111610582e+01 2.238595748520869413e-02 1.173759610334084158e-01 7.804654207507727426e-02 2.186160183182294307e-09 9.720776636009638150e-01
2.577673113657950125e+03 6.848454190282211584e+01 2.238655609879922070e-02 1.173954114157920309e-01 7.753739370907786199e-02 2.184496323162670685e-09 9.720328930719740468e-01
2.578435886675764323e+03 6.849505080223663356e+01 2.238421249940100027e-02 1.173903157001286723e-01 7.777551298744583841e-02 2.184390823630049108e-09 9.720682451312365746e-01
2.577200462998566763e+03 6.847349463390840185e+01 2.238537854399525948e-02 1.173922719760165517e-01 7.754748218829418671e-02 2.185404781690327571e-09 9.721301394855067501e-01
2.577450464140350050e+03 6.846978797332288025e+01 2.238293219917699209e-02 1.173836953208054479e-01 7.717962552411655741e-02 2.186044618452410768e-09 9.720851697070104214e-01
2.577224065557612448e+03 6.847097556405491048e+01 2.238502383387455663e-02 1.173562032103432629e-01 7.746543478966895491e-02 2.186687294239572108e-09 9.721302876827621064e-01
2.576781703401017239e+03 6.844455357585293598e+01 2.238769185745963231e-02 1.173320418948576721e-01 7.787649762876823478e-02 2.185976847128619688e-09 9.721785687009335541e-01
2.576755757821673797e+03 6.845322598100169387e+01 2.238605819120548235e-02 1.172933313935009825e-01 7.785069935756372406e-02 2.186217063560820691e-09 9.721681632481415924e-01
2.576794284316481935e+03 6.844958024234520622e+01 2.238721524202576252e-02 1.172382009908796291e-01 7.770474465088714200e-02 2.185562168550861869e-09 9.719558505513304913e-01
2.577020387223089529e+03 6.845829878833258419e+01 2.238570983049167212e-02 1.172058992442426700e-01 7.802185194539433544e-02 2.187995050118740915e-09 9.718681962834825327e-01
2.577084950534011114e+03 6.846096854035204160e+01 2.238399244334161528e-02 1.171925032920779902e-01 7.798401275985331060e-02 2.187882982483080120e-09 9.718094483727690580e-01
2.577084950534011114e+03 6.846096854035204160e+01 2.238399244334161528e-02 1.171925032920779902e-01 7.798401275985331060e-02 2.187882982483080120e-09 9.718094483727690580e-01
2.577417468179497519e+03 6.845282561062271043e+01 2.238342893404711431e-02 1.172176478217539369e-01 7.814366586660073666e-02 2.185503181412538335e-09 9.717381792281738484e-01
2.577462590885798818e+03 6.845491452273139998e+01 2.238893467294607656e-02 1.172292605252917286e-01 7.822677527547221288e-02 2.185653356480630497e-09 9.718064228304182928e-01
2.577462590885798818e+03 6.845491452273139998e+01 2.238893467294607656e-02 1.172292605252917286e-01 7.822677527547221288e-02 2.185653356480630497e-09 9.718064228304182928e-01
2.577462590885798818e+03 6.845491452273139998e+01 2.238893467294607656e-02 1.172292605252917286e-01 7.822677527547221288e-02 2.185653356480630497e-09 9.718064228304182928e-01
2.577036424934199658e+03 6.843947523616341755e+01 2.238579697261389168e-02 1.172080706101323588e-01 7.803722306887576898e-02 2.188078716234842433e-09 9.717631376499574758e-01
2.577069738762722409e+03 6.843756110530233627e+01 2.238304373310208081e-02 1.171886246407297938e-01 7.782729408820644734e-02 2.187031330976701341e-09 9.717130458283748107e-01
2.577007348615032697e+03 6.843247121248704445e+01 2.238317950939698597e-02 1.171968440410123408e-01 7.781225407523896520e-02 2.184661100299466804e-09 9.717396436578457086e-01
2.576906568068157867e+03 6.843547010434291167e+01 2.238318188072668108e-02 1.171927565930210302e-01 7.766256171110422213e-02 2.185087850896313149e-09 9.717040939890285722e-01
2.578360071158535902e+03 6.843076513853294784e+01 2.238111499206110397e-02 1.171960738628796128e-01 7.735305220121195535e-02 2.187348550959143892e-09 9.716814701661625753e-01
2.578235492391038406e+03 6.843303828289501212e+01 2.238271029592573541e-02 1.171949969824748472e-01 7.762294995516176577e-02 2.188414227257274559e-09 9.715519288372121975e-01
2.578235492391038406e+03 6.843303828289501212e+01 2.238271029592573541e-02 1.171949969824748472e-01 7.762294995516176577e-02 2.188414227257274559e-09 9.715519288372121975e-01
2.577289476750191625e+03 6.844998443295571633e+01 2.238252183892947347e-02 1.171741733222461807e-01 7.777032182287489659e-02 2.187258355284392104e-09 9.715780116148567958e-01
2.577289476750191625e+03 6.844998443295571633e+01 2.238252183892947347e-02 1.171741733222461807e-01 7.777032182287489659e-02 2.187258355284392104e-09 9.715780116148567958e-01
2.577289476750191625e+03 6.844998443295571633e+01 2.238252183892947347e-02 1.171741733222461807e-01 7.777032182287489659e-02 2.187258355284392104e-09 9.715780116148567958e-01
2.577216480598220642e+03 6.842685136322603512e+01 2.237595278954270656e-02 1.171861722374000769e-01 7.793779176998345826e-02 2.187782753677704679e-09 9.715488296799147383e-01
2.577866252482028813e+03 6.842735410878411528e+01 2.237643220206255931e-02 1.171480610776750864e-01 7.812548496966729983e-02 2.189645435993473503e-09 9.714433919489529057e-01
2.577784213929660837e+03 6.842528755801795626e+01 2.237959795751737549e-02 1.171352627266057794e-01 7.792946651147014681e-02 2.188481758554926903e-09 9.713958983438344408e-01
2.579152354988448678e+03 6.842457359393337413e+01 2.237935667784390209e-02 1.171352552227185317e-01 7.768690731448847642e-02 2.189203173588696727e-09 9.714854522944957882e-01
2.579331411936050245e+03 6.842947162481939927e+01 2.237996537967310018e-02 1.171882856623038260e-01 7.792316847437585903e-02 2.190945724060943261e-09 9.714096570061009350e-01
2.577278769607525646e+03 6.843518648735810928e+01 2.238189910570883775e-02 1.172171164937336890e-01 7.806537468002028302e-02 2.188554746693578063e-09 9.712880427054186860e-01
2.577278769607525646e+03 6.843518648735810928e+01 2.238189910570883775e-02 1.172171164937336890e-01 7.806537468002028302e-02 2.188554746693578063e-09 9.712880427054186860e-01
2.577953208795709998e+03 6.844578246252743270e+01 2.238302531938023490e-02 1.172002025636420669e-01 7.854786035287851520e-02 2.187187685528953980e-09 9.712071128422707922e-01
2.577953208795709998e+03 6.844578246252743270e+01 2.238302531938023490e-02 1.172002025636420669e-01 7.854786035287851520e-02 2.187187685528953980e-09 9.712071128422707922e-01
2.577386922847863389e+03 6.845396993827188226e+01 2.238210814669880366e-02 1.171943297212173773e-01 7.827903592328244731e-02 2.189257011721418343e-09 9.711391916427958293e-01
2.577450463966274583e+03 6.845507974260773665e+01 2.237828631153998202e-02 1.171746283368261116e-01 7.836499844979066820e-02 2.188581321291540775e-09 9.710616980952067046e-01
2.577500714334560598e+03 6.845809147146124474e+01 2.237725323610875727e-02 1.171911252028916411e-01 7.807280333818118756e-02 2.187853775105038302e-09 9.710111446812834668e-01
2.578540214175553047e+03 6.847084918540186038e+01 2.238095436738681346e-02 1.172177518954683056e-01 7.808131194670224484e-02 2.191193351355950434e-09 9.709796311629276255e-01
2.580402008017539629e+03 6.847025277019608325e+01 2.238079105344460695e-02 1.171999967679049903e-01 7.771844983607349711e-02 2.191563283151080396e-09 9.709775221348945218e-01
2.579276890720894698e+03 6.849370105103395190e+01 2.238129992736506008e-02 1.172206355572115305e-01 7.741880056948632904e-02 2.189287475074243613e-09 9.710624413245221298e-01
2.582742511630332501e+03 6.849667707571562403e+01 2.238374716087673105e-02 1.172119422487940266e-01 7.701845481001390326e-02 2.190474144007103619e-09 9.709890119637561989e-01
2.581773621798518434e+03 6.849369018859464120e+01 2.238553170125507849e-02 1.172632091713372293e-01 7.689849904578860418e-02 2.189598393947565236e-09 9.709383105376353518e-01
2.582683265180361104e+03 6.850365927238880204e+01 2.238063457972421302e-02 1.172413986126947527e-01 7.670436276079595217e-02 2.189285711350849336e-09 9.709604170408465684e-01
2.582683265180361104e+03 6.850365927238880204e+01 2.238063457972421302e-02 1.172413986126947527e-01 7.670436276079595217e-02 2.189285711350849336e-09 9.709604170408465684e-01
2.579484927979390250e+03 6.851200219926201385e+01 2.238370911716080006e-02 1.173085084128983879e-01 7.733968008005509542e-02 2.189565150832418344e-09 9.709431373953081312e-01
2.578170045044259950e+03 6.850687135880016854e+01 2.238252793814475561e-02 1.172990463762855484e-01 7.761347583185568277e-02 2.186815287649873184e-09 9.709224557321002314e-01
2.578383052561836848e+03 6.851521660034504180e+01 2.238232144461051870e-02 1.173023637950223880e-01 7.724332499332707547e-02 2.184454083989414978e-09 9.710073574913853367e-01
2.579073140212994986e+03 6.853478637549368102e+01 2.238348226673190014e-02 1.173056599405491313e-01 7.770809582815553507e-02 2.185344134796189457e-09 9.711304530904371068e-01
2.579169873209266370e+03 6.853753080498997008e+01 2.238574323636458030e-02 1.173456470176248434e-01 7.776458543444324245e-02 2.185739014092843635e-09 9.712367758315633148e-01
2.579169873209266370e+03 6.853753080498997008e+01 2.238574323636458030e-02 1.173456470176248434e-01 7.776458543444324245e-02 2.185739014092843635e-09 9.712367758315633148e-01
2.579060445714789239e+03 6.854396359475654776e+01 2.238025127469749423e-02 1.173630886386604621e-01 7.722656633367797063e-02 2.187936907354366914e-09 9.712672540343665339e-01
2.579099577843945099e+03 6.853245719299076200e+01 2.238015042171714875e-02 1.173874487889019491e-01 7.751755472811952541e-02 2.189526102634300160e-09 9.712247327780122452e-01
2.579099577843945099e+03 6.853245719299076200e+01 2.238015042171714875e-02 1.173874487889019491e-01 7.751755472811952541e-02 2.189526102634300160e-09 9.712247327780122452e-01
2.578239586154795688e+03 6.852437907816900520e+01 2.238273972654461139e-02 1.173289101878377538e-01 7.801922541648349807e-02 2.189669293659851407e-09 9.712279549570471682e-01
2.578325881071943058e+03 6.852352313720874122e+01 2.238703646062969316e-02 1.173436783558861884e-01 7.775553829256649785e-02 2.189073624203530213e-09 9.711798657424226544e-01
2.580574501075688659e+03 6.851581052236632274e+01 2.238607692396364646e-02 1.173234904248203481e-01 7.716917962059700875e-02 2.190073604608535429e-09 9.710570889367523550e-01
2.582481772074999753e+03 6.852623993276993986e+01 2.238587903203842489e-02 1.173185404699804563e-01 7.676604282639544474e-02 2.189840740217761858e-09 9.710746195696591254e-01
2.580833158473189542e+03 6.854543169765572941e+01 2.238516915008906955e-02 1.173634033158703627e-01 7.726957455786892526e-02 2.190741262511997029e-09 9.711832696581473856e-01
2.580833158473189542e+03 6.854543169765572941e+01 2.238516915008906955e-02 1.173634033158703627e-01 7.726957455786892526e-02 2.190741262511997029e-09 9.711832696581473856e-01
2.582326524621078988e+03 6.855559369488808841e+01 2.238600328460023381e-02 1.173122004593791096e-01 7.749275913272531124e-02 2.192838221245014748e-09 9.711261229383035820e-01
2.581071189829402556e+03 6.853752888362204487e+01 2.238381266268665848e-02 1.173558474508723942e-01 7.763973656461808925e-02 2.192609788064499560e-09 9.711601122444851741e-01
2.581071189829402556e+03 6.853752888362204487e+01 2.238381266268665848e-02 1.173558474508723942e-01 7.763973656461808925e-02 2.192609788064499560e-09 9.711601122444851741e-01
2.581071189829402556e+03 6.853752888362204487e+01 2.238381266268665848e-02 1.173558474508723942e-01 7.763973656461808925e-02 2.192609788064499560e-09 9.711601122444851741e-01
2.584682621749699138e+03 6.853249519702164605e+01 2.238350271723951040e-02 1.173525262281990278e-01 7.735105937476485782e-02 2.193954748261979508e-09 9.711714080716601361e-01
2.586775385533997905e+03 6.852155049915620566e+01 2.238474496787944482e-02 1.173730902010609728e-01 7.715525598205881519e-02 2.194361800522886523e-09 9.711211321111776762e-01
2.587038021915770969e+03 6.852021612847849497e+01 2.238423333260099873e-02 1.173584413287728084e-01 7.741855763816125890e-02 2.195472014783937167e-09 9.712644105664592908e-01
2.587038021915770969e+03 6.852021612847849497e+01 2.238423333260099873e-02 1.173584413287728084e-01 7.741855763816125890e-02 2.195472014783937167e-09 9.712644105664592908e-01
2.585760224586874756e+03 6.851345326265617075e+01 2.238238001275160219e-02 1.173467479020124521e-01 7.752323289839734011e-02 2.195166889998574748e-09 9.712892258717447103e-01
2.585760224586874756e+03 6.851345326265617075e+01 2.238238001275160219e-02 1.173467479020124521e-01 7.752323289839734011e-02 2.195166889998574748e-09 9.712892258717447103e-01
2.585760224586874756e+03 6.851345326265617075e+01 2.238238001275160219e-02 1.173467479020124521e-01 7.752323289839734011e-02 2.195166889998574748e-09 9.712892258717447103e-01
2.586685653779344648e+03 6.852051769387918512e+01 2.238174157996185298e-02 1.173207683660105888e-01 7.781096977753365618e-02 2.196820714390722180e-09 9.712421416973314736e-01
2.586685653779344648e+03 6.852051769387918512e+01 2.238174157996185298e-02 1.173207683660105888e-01 7.781096977753365618e-02 2.196820714390722180e-09 9.712421416973314736e-01
2.584182244641011948e+03 6.854440586384852452e+01 2.238281728353720343e-02 1.173247253410583668e-01 7.801201957801143227e-02 2.196370132797717871e-09 9.712723882117533236e-01
2.584182244641011948e+03 6.854440586384852452e+01 2.238281728353720343e-02 1.173247253410583668e-01 7.801201957801143227e-02 2.196370132797717871e-09 9.712723882117533236e-01
2.584942069952573547e+03 6.853644921261492584e+01 2.238766241273379767e-02 1.173597143762287881e-01 7.778853959886378178e-02 2.196011039084488729e-09 9.712868958663529728e-01
2.584942069952573547e+03 6.853644921261492584e+01 2.238766241273379767e-02 1.173597143762287881e-01 7.778853959886378178e-02 2.196011039084488729e-09 9.712868958663529728e-01
2.581425965166779406e+03 6.853330141148336452e+01 2.238951175479094932e-02 1.173691013534661348e-01 7.823447378746008207e-02 2.195608637346339011e-09 9.712688751988092228e-01
2.581984191258758528e+03 6.853574093930180311e+01 2.238516465386694576e-02 1.173625079993547565e-01 7.867058978457838747e-02 2.197913796620357032e-09 9.712797764513412258e-01
2.585051768583321973e+03 6.854069146831822934e+01 2.238505062895787892e-02 1.173851049021382570e-01 7.802762678981886579e-02 2.197263008880542033e-09 9.712515208682102053e-01
2.583887008032819267e+03 6.853450438512817300e+01 2.238522246155477680e-02 1.174151504570855598e-01 7.794587798187534167e-02 2.196315025949302029e-09 9.712586622161347716e-01
2.583887008032819267e+03 6.853450438512817300e+01 2.238522246155477680e-02 1.174151504570855598e-01 7.794587798187534167e-02 2.196315025949302029e-09 9.712586622161347716e-01
2.583887008032819267e+03 6.853450438512817300e+01 2.238522246155477680e-02 1.174151504570855598e-01 7.794587798187534167e-02 2.196315025949302029e-09 9.712586622161347716e-01
2.583887008032819267e+03 6.853450438512817300e+01 2.238522246155477680e-02 1.174151504570855598e-01 7.794587798187534167e-02 2.196315025949302029e-09 9.712586622161347716e-01
2.583887008032819267e+03 6.853450438512817300e+01 2.238522246155477680e-02 1.174151504570855598e-01 7.794587798187534167e-02 2.196315025949302029e-09 9.712586622161347716e-01
2.583809200486157351e+03 6.853517141392403289e+01 2.238718027328620228e-02 1.173991892447835139e-01 7.796495964037140902e-02 2.196292813765985802e-09 9.712515826833340027e-01
2.585393027334334874e+03 6.854640463351502433e+01 2.238576808208187288e-02 1.174165335208213201e-01 7.721822440578508806e-02 2.194025111525200337e-09 9.713054280459686440e-01
2.585393027334334874e+03 6.854640463351502433e+01 2.238576808208187288e-02 1.174165335208213201e-01 7.721822440578508806e-02 2.194025111525200337e-09 9.713054280459686440e-01
2.585284245366454343e+03 6.853107034864557079e+01 2.238589849090746181e-02 1.174087485318256047e-01 7.738556454941313001e-02 2.194729834278790859e-09 9.711761236438856137e-01
2.582879976190604793e+03 6.854656650116208993e+01 2.238508814186123200e-02 1.174205958612261624e-01 7.757248341000805292e-02 2.194018069748843692e-09 9.711567895590528243e-01
2.582879976190604793e+03 6.854656650116208993e+01 2.238508814186123200e-02 1.174205958612261624e-01 7.757248341000805292e-02 2.194018069748843692e-09 9.711567895590528243e-01
2.582879976190604793e+03 6.854656650116208993e+01 2.238508814186123200e-02 1.174205958612261624e-01 7.757248341000805292e-02 2.194018069748843692e-09 9.711567895590528243e-01
2.583438516023688862e+03 6.855598690938545303e+01 2.238402748087087168e-02 1.173923557272659457e-01 7.740297242810939560e-02 2.193588177107043992e-09 9.710622120458853868e-01
2.583928329730070800e+03 6.856211287922924669e+01 2.238291505394954944e-02 1.173906639480578606e-01 7.747488384952709584e-02 2.194191338792419312e-09 9.711162822962261520e-01
2.583928329730070800e+03 6.856211287922924669e+01 2.238291505394954944e-02 1.173906639480578606e-01 7.747488384952709584e-02 2.194191338792419312e-09 9.711162822962261520e-01
2.584386121994476071e+03 6.855661912054202389e+01 2.238647033921366616e-02 1.173701117363210172e-01 7.710569918045401261e-02 2.192857182401140363e-09 9.710537677299589943e-01
2.583282538856495194e+03 6.855477537021106116e+01 2.238777605269463150e-02 1.173943824112158446e-01 7.714710441531563712e-02 2.192364313145391538e-09 9.711299574766698584e-01
2.583282538856495194e+03 6.855477537021106116e+01 2.238777605269463150e-02 1.173943824112158446e-01 7.714710441531563712e-02 2.192364313145391538e-09 9.711299574766698584e-01
2.581470514404986261e+03 6.858911305230776634e+01 2.238289981876271165e-02 1.173904273428693912e-01 7.754947329869311956e-02 2.192207523575922402e-09 9.712545632631606196e-01
2.579897450926470356e+03 6.857930622726776448e+01 2.237948472741382519e-02 1.173795775356939186e-01 7.807229842113788676e-02 2.192230235106891898e-09 9.712091060844735280e-01
2.579361374143934427e+03 6.857210561482675359e+01 2.237941038444166836e-02 1.173647695706482585e-01 7.835254374264669086e-02 2.192399471830893060e-09 9.712510097049734670e-01
2.579305514382235742e+03 6.855604296739947756e+01 2.238001109133762670e-02 1.173921834784562857e-01 7.825039964862393060e-02 2.189838379856399976e-09 9.711787047689074415e-01
2.579849581302255501e+03 6.855652766045248825e+01 2.237924734939132285e-02 1.173866778837961145e-01 7.845839520352612673e-02 2.189404031824651109e-09 9.711858367473616971e-01
2.579849581302255501e+03 6.855652766045248825e+01 2.237924734939132285e-02 1.173866778837961145e-01 7.845839520352612673e-02 2.189404031824651109e-09 9.711858367473616971e-01
2.579399212297340000e+03 6.854587869258823218e+01 2.237846672705140136e-02 1.173591248066391257e-01 7.849628843101234821e-02 2.189397279265607741e-09 9.712191747638014849e-01
2.578986925703632096e+03 6.854605804066704877e+01 2.238323987409809868e-02 1.173262691726299628e-01 7.857063000794327345e-02 2.189784702631560254e-09 9.712218141677685379e-01
2.578607087025709006e+03 6.853924981399508454e+01 2.238275295884796165e-02 1.173448748848084783e-01 7.854831745354337591e-02 2.190670162862646005e-09 9.712519536148087607e-01
2.578698439853805212e+03 6.854044677966199117e+01 2.238261813135774755e-02 1.173513437883162841e-01 7.803528168792288333e-02 2.190627692346399303e-09 9.711983570674367350e-01
2.578700417808861857e+03 6.853503341438086238e+01 2.238179156926737093e-02 1.174031486567834320e-01 7.817430824506166331e-02 2.190588976936694579e-09 9.712513270066127635e-01
2.578700417808861857e+03 6.853503341438086238e+01 2.238179156926737093e-02 1.174031486567834320e-01 7.817430824506166331e-02 2.190588976936694579e-09 9.712513270066127635e-01
2.579030154551409396e+03 6.855230706164508092e+01 2.238609022593875814e-02 1.173981672484807476e-01 7.825223778219850268e-02 2.191759283222301501e-09 9.711696498975869174e-01
2.579800090343199372e+03 6.855842204247362304e+01 2.238441527162962283e-02 1.173726955372484670e-01 7.778066113743180299e-02 2.191507452928642914e-09 9.711174901173683649e-01
2.578935809377614532e+03 6.854914734574796853e+01 2.238471016590849738e-02 1.173630129248420251e-01 7.818191780151638459e-02 2.189432161327800724e-09 9.711248535670027326e-01
2.579734019765291123e+03 6.855651630290819298e+01 2.238289312984670723e-02 1.173659578460984898e-01 7.809734265309128953e-02 2.187651959951795257e-09 9.711411506567122487e-01
2.583214131491632543e+03 6.854858910103153846e+01 2.238405105851906315e-02 1.173755919781908352e-01 7.867875383318063964e-02 2.186393854478392979e-09 9.712271861854377963e-01
2.580669377243247709e+03 6.853172697174376538e+01 2.238335486867093493e-02 1.173563611919674760e-01 7.852508527951618245e-02 2.187409258744010208e-09 9.711165882775609770e-01
2.580669377243247709e+03 6.853172697174376538e+01 2.238335486867093493e-02 1.173563611919674760e-01 7.852508527951618245e-02 2.187409258744010208e-09 9.711165882775609770e-01
2.579394961982021869e+03 6.853836421019688885e+01 2.238393631992545429e-02 1.173786732769238478e-01 7.853802567633713649e-02 2.189619023795348163e-09 9.711096851675213859e-01
2.580263236752142802e+03 6.854705395516845101e+01 2.238159743266767560e-02 1.173508630112308077e-01 7.800853405946092667e-02 2.186087223070097665e-09 9.711008080792601360e-01
2.580234731000102784e+03 6.854620045470883838e+01 2.238392093587562512e-02 1.173429152806399894e-01 7.817497031961907761e-02 2.186412863065470162e-09 9.712117076390837100e-01
2.580234731000102784e+03 6.854620045470883838e+01 2.238392093587562512e-02 1.173429152806399894e-01 7.817497031961907761e-02 2.186412863065470162e-09 9.712117076390837100e-01
2.580234731000102784e+03 6.854620045470883838e+01 2.238392093587562512e-02 1.173429152806399894e-01 7.817497031961907761e-02 2.186412863065470162e-09 9.712117076390837100e-01
2.580234731000102784e+03 6.854620045470883838e+01 2.238392093587562512e-02 1.173429152806399894e-01 7.817497031961907761e-02 2.186412863065470162e-09 9.712117076390837100e-01
2.579943273540151949e+03 6.852226875932542782e+01 2.238307253791282231e-02 1.173461320569225974e-01 7.818286374864402699e-02 2.186310582804814537e-09 9.711279581967521279e-01
2.579943273540151949e+03 6.852226875932542782e+01 2.238307253791282231e-02 1.173461320569225974e-01 7.818286374864402699e-02 2.186310582804814537e-09 9.711279581967521279e-01
2.579943273540151949e+03 6.852226875932542782e+01 2.238307253791282231e-02 1.173461320569225974e-01 7.818286374864402699e-02 2.186310582804814537e-09 9.711279581967521279e-01
2.578835071141673325e+03 6.850154324822537433e+01 2.238346850028107710e-02 1.173205738525536085e-01 7.782773222280517378e-02 2.185326533871539438e-09 9.711286538844093874e-01
